target_id	length	eff_length	est_counts	tpm
HORVU.MOREX.r2.2HG0163330.1	1008	753.817	0	0
HORVU.MOREX.r2.2HG0163340.1	4608	4353.82	4	0.025781
HORVU.MOREX.r2.2HG0163350.1	1644	1389.82	0	0
HORVU.MOREX.r2.2HG0163360.1	1536	1281.82	46	1.00703
HORVU.MOREX.r2.2HG0163370.1	393	142.004	134	26.4798
HORVU.MOREX.r2.2HG0163380.1	1254	999.817	0	0
HORVU.MOREX.r2.2HG0163390.1	1506	1251.82	0	0
HORVU.MOREX.r2.2HG0163400.1	414	161.724	0	0
HORVU.MOREX.r2.2HG0163410.1	414	161.724	0	0
HORVU.MOREX.r2.2HG0163420.1	600	345.861	0	0
HORVU.MOREX.r2.2HG0163430.1	897	642.817	0	0
HORVU.MOREX.r2.2HG0163440.1	300	69.9903	1	0.400933
HORVU.MOREX.r2.2HG0163450.1	1422	1167.82	19	0.45655
HORVU.MOREX.r2.2HG0163460.1	1566	1311.82	1	0.0213912
HORVU.MOREX.r2.2HG0163470.1	258	50.4703	136	75.6157
HORVU.MOREX.r2.2HG0163480.1	1248	993.817	183	5.16718
HORVU.MOREX.r2.2HG0163490.1	1257	1002.82	0	0
HORVU.MOREX.r2.2HG0163500.1	2283	2028.82	61	0.843716
HORVU.MOREX.r2.2HG0163510.1	885	630.817	0	0
HORVU.MOREX.r2.2HG0163520.1	342	97.8492	0	0
HORVU.MOREX.r2.2HG0163530.1	333	91.0774	0	0
HORVU.MOREX.r2.2HG0163540.1	372	122.88	0	0
HORVU.MOREX.r2.2HG0163550.1	366	117.709	0	0
HORVU.MOREX.r2.2HG0163560.1	354	107.498	0	0
HORVU.MOREX.r2.2HG0163570.1	1251	996.817	447	12.5835
HORVU.MOREX.r2.2HG0163580.1	1404	1149.82	42	1.02501
HORVU.MOREX.r2.2HG0163590.1	1752	1497.82	0	0
HORVU.MOREX.r2.2HG0163600.1	900	645.817	0	0
HORVU.MOREX.r2.2HG0163610.1	939	684.817	0	0
HORVU.MOREX.r2.2HG0163620.1	309	75.2915	0	0
HORVU.MOREX.r2.2HG0163630.1	591	336.861	198	16.4939
HORVU.MOREX.r2.2HG0163640.1	987	732.817	434	16.6189
HORVU.MOREX.r2.2HG0163650.1	846	591.84	0	0
HORVU.MOREX.r2.2HG0163660.1	1338	1083.82	21	0.543717
HORVU.MOREX.r2.2HG0163670.1	945	690.817	35	1.42172
HORVU.MOREX.r2.2HG0163680.1	2373	2118.82	400	5.29756
HORVU.MOREX.r2.2HG0163690.1	858	603.84	44	2.04475
HORVU.MOREX.r2.2HG0163700.1	741	486.861	124	7.14704
HORVU.MOREX.r2.2HG0163710.1	342	97.8492	0	0
HORVU.MOREX.r2.2HG0163720.1	519	265.067	5	0.529326
HORVU.MOREX.r2.2HG0163730.1	387	136.333	0	0
HORVU.MOREX.r2.2HG0163740.1	363	115.099	0	0
HORVU.MOREX.r2.2HG0163750.1	2385	2130.82	1460	19.2272
HORVU.MOREX.r2.2HG0163760.1	1299	1044.82	82	2.20233
HORVU.MOREX.r2.2HG0163770.1	765	510.861	21	1.15352
HORVU.MOREX.r2.2HG0163780.1	1173	918.817	6	0.183245
HORVU.MOREX.r2.2HG0163790.1	2646	2391.82	1008	11.8261
HORVU.MOREX.r2.2HG0163800.1	975	720.817	0	0
HORVU.MOREX.r2.2HG0163810.1	918	663.817	0	0
HORVU.MOREX.r2.2HG0163820.1	960	705.817	0	0
HORVU.MOREX.r2.2HG0163830.1	492	238.214	0	0
HORVU.MOREX.r2.2HG0163840.1	621	366.861	0	0
HORVU.MOREX.r2.2HG0163850.1	240	44.4104	0	0
HORVU.MOREX.r2.2HG0163860.1	483	229.283	0	0
HORVU.MOREX.r2.2HG0163870.1	498	244.151	0	0
HORVU.MOREX.r2.2HG0163880.1	1929	1674.82	211	3.53529
HORVU.MOREX.r2.2HG0163890.1	1428	1173.82	89	2.12764
HORVU.MOREX.r2.2HG0163900.1	735	480.861	0	0
HORVU.MOREX.r2.2HG0163910.1	1104	849.817	12	0.396246
HORVU.MOREX.r2.2HG0163920.1	225	39.7052	0	0
HORVU.MOREX.r2.2HG0163930.1	1680	1425.82	204	4.01491
HORVU.MOREX.r2.2HG0163940.1	1623	1368.82	122	2.50106
HORVU.MOREX.r2.2HG0163950.1	342	97.8492	0	0
HORVU.MOREX.r2.2HG0163960.1	354	107.498	5	1.30521
HORVU.MOREX.r2.2HG0163970.1	3651	3396.82	0	0
HORVU.MOREX.r2.2HG0163980.1	354	107.498	0	0
HORVU.MOREX.r2.2HG0163990.1	1008	753.817	0	0
HORVU.MOREX.r2.2HG0164000.1	567	312.922	0	0
HORVU.MOREX.r2.2HG0164010.1	534	279.976	0	0
HORVU.MOREX.r2.2HG0164020.1	1077	822.817	0	0
HORVU.MOREX.r2.2HG0164030.1	252	48.3857	0	0
HORVU.MOREX.r2.2HG0164040.1	939	684.817	372	15.2433
HORVU.MOREX.r2.2HG0164050.1	429	176.152	0	0
HORVU.MOREX.r2.2HG0164060.1	582	327.898	0	0
HORVU.MOREX.r2.2HG0164070.1	1065	810.817	0	0
HORVU.MOREX.r2.2HG0164080.1	327	86.8051	1182	382.104
HORVU.MOREX.r2.2HG0164090.1	3831	3576.82	91	0.713927
HORVU.MOREX.r2.2HG0164100.1	387	136.333	0	0
HORVU.MOREX.r2.2HG0164110.1	396	144.794	171	33.1402
HORVU.MOREX.r2.2HG0164120.1	492	238.214	0	0
HORVU.MOREX.r2.2HG0164130.1	312	77.1918	0	0
HORVU.MOREX.r2.2HG0164140.1	1221	966.817	0	0
HORVU.MOREX.r2.2HG0164150.1	2079	1824.82	1628	25.0348
HORVU.MOREX.r2.2HG0164160.1	672	417.861	186	12.4908
HORVU.MOREX.r2.2HG0164170.1	2130	1875.82	223	3.33598
HORVU.MOREX.r2.2HG0164180.1	312	77.1918	957.002	347.898
HORVU.MOREX.r2.2HG0164190.1	894	639.817	0	0
HORVU.MOREX.r2.2HG0164200.1	735	480.861	0	0
HORVU.MOREX.r2.2HG0164210.1	234	42.5331	0	0
HORVU.MOREX.r2.2HG0164220.1	300	69.9903	1	0.400933
HORVU.MOREX.r2.2HG0164230.1	1074	819.817	0	0
HORVU.MOREX.r2.2HG0164240.1	1305	1050.82	4	0.106817
HORVU.MOREX.r2.2HG0164250.1	300	69.9903	0	0
HORVU.MOREX.r2.2HG0164260.1	582	327.898	0	0
HORVU.MOREX.r2.2HG0164270.1	228	40.771	0	0
HORVU.MOREX.r2.2HG0164280.1	1023	768.817	0	0
HORVU.MOREX.r2.2HG0164290.1	741	486.861	0	0
HORVU.MOREX.r2.2HG0164300.1	1077	822.817	0	0
HORVU.MOREX.r2.2HG0164310.1	504	250.105	0	0
HORVU.MOREX.r2.2HG0164320.1	1392	1137.82	0	0
HORVU.MOREX.r2.2HG0164330.1	1134	879.817	108	3.44461
HORVU.MOREX.r2.2HG0164340.1	420	167.46	16	2.68114
HORVU.MOREX.r2.2HG0164350.1	1137	882.817	0	0
HORVU.MOREX.r2.2HG0164360.1	747	492.861	126	7.1739
HORVU.MOREX.r2.2HG0164370.1	498	244.151	0	0
HORVU.MOREX.r2.2HG0164380.1	660	405.861	22	1.52109
HORVU.MOREX.r2.2HG0164390.1	981	726.817	2	0.0772172
HORVU.MOREX.r2.2HG0164400.1	432	179.106	0	0
HORVU.MOREX.r2.2HG0164410.1	795	540.861	0	0
HORVU.MOREX.r2.2HG0164420.1	651	396.861	0	0
HORVU.MOREX.r2.2HG0164430.1	204	32.6987	0	0
HORVU.MOREX.r2.2HG0164440.1	333	91.0774	9	2.77294
HORVU.MOREX.r2.2HG0164450.1	1020	765.817	7	0.256497
HORVU.MOREX.r2.2HG0164460.1	1878	1623.82	227	3.92282
HORVU.MOREX.r2.2HG0164470.1	1686	1431.82	0	0
HORVU.MOREX.r2.2HG0164480.1	1038	783.817	0	0
HORVU.MOREX.r2.2HG0164490.1	324	84.7888	48	15.8859
HORVU.MOREX.r2.2HG0164500.1	1311	1056.82	1614	42.8561
HORVU.MOREX.r2.2HG0164510.1	1317	1062.82	105	2.7723
HORVU.MOREX.r2.2HG0164520.1	1251	996.817	5	0.140755
HORVU.MOREX.r2.2HG0164530.1	1455	1200.82	168	3.92592
HORVU.MOREX.r2.2HG0164540.1	429	176.152	0	0
HORVU.MOREX.r2.2HG0164550.1	1011	756.817	35	1.29774
HORVU.MOREX.r2.2HG0164560.1	2049	1794.82	3	0.0469041
HORVU.MOREX.r2.2HG0164570.1	3924	3669.82	0	0
HORVU.MOREX.r2.2HG0164580.1	327	86.8051	0	0
HORVU.MOREX.r2.2HG0164590.1	330	88.8226	0	0
HORVU.MOREX.r2.2HG0164600.1	4464	4209.82	0	0
HORVU.MOREX.r2.2HG0164610.1	4452	4197.82	0	0
HORVU.MOREX.r2.2HG0164620.1	1719	1464.82	74	1.41761
HORVU.MOREX.r2.2HG0164630.1	2334	2079.82	126	1.70002
HORVU.MOREX.r2.2HG0164640.1	336	93.2779	0	0
HORVU.MOREX.r2.2HG0164650.1	675	420.861	51	3.40049
HORVU.MOREX.r2.2HG0164660.1	282	60.6556	0	0
HORVU.MOREX.r2.2HG0164670.1	561	306.922	0	0
HORVU.MOREX.r2.2HG0164680.1	570	315.91	0	0
HORVU.MOREX.r2.2HG0164690.1	516	262.077	0	0
HORVU.MOREX.r2.2HG0164700.1	648	393.861	0	0
HORVU.MOREX.r2.2HG0164710.1	1107	852.817	0	0
HORVU.MOREX.r2.2HG0164720.1	2331	2076.82	18	0.243211
HORVU.MOREX.r2.2HG0164730.1	309	75.2915	0	0
HORVU.MOREX.r2.2HG0164740.1	2262	2007.82	0	0
HORVU.MOREX.r2.2HG0164750.1	2133	1878.82	0	0
HORVU.MOREX.r2.2HG0164760.1	363	115.099	0	0
HORVU.MOREX.r2.2HG0164770.1	369	120.33	441	102.843
HORVU.MOREX.r2.2HG0164780.1	996	741.817	8	0.302623
HORVU.MOREX.r2.2HG0164790.1	1581	1326.82	0	0
HORVU.MOREX.r2.2HG0164800.1	738	483.861	0	0
HORVU.MOREX.r2.2HG0164810.1	1218	963.817	2.3532	0.0685131
HORVU.MOREX.r2.2HG0164820.1	486	232.266	0	0
HORVU.MOREX.r2.2HG0164830.1	3015	2760.82	0	0
HORVU.MOREX.r2.2HG0164840.1	1764	1509.82	0	0
HORVU.MOREX.r2.2HG0164850.1	513	259.077	0	0
HORVU.MOREX.r2.2HG0164860.1	1638	1383.82	0	0
HORVU.MOREX.r2.2HG0164870.1	738	483.861	0	0
HORVU.MOREX.r2.2HG0164880.1	3015	2760.82	0	0
HORVU.MOREX.r2.2HG0164890.1	588	333.861	0	0
HORVU.MOREX.r2.2HG0164900.1	2076	1821.82	0	0
HORVU.MOREX.r2.2HG0164910.1	885	630.817	0	0
HORVU.MOREX.r2.2HG0164920.1	531	277.007	0	0
HORVU.MOREX.r2.2HG0164930.1	633	378.861	0	0
HORVU.MOREX.r2.2HG0164940.1	1257	1002.82	744	20.819
HORVU.MOREX.r2.2HG0164950.1	1653	1398.82	0	0
HORVU.MOREX.r2.2HG0164960.1	825	570.861	61	2.99853
HORVU.MOREX.r2.2HG0164970.1	636	381.861	0	0
HORVU.MOREX.r2.2HG0164980.1	528	274.027	0	0
HORVU.MOREX.r2.2HG0164990.1	318	81.0015	0	0
HORVU.MOREX.r2.2HG0165000.1	198	30.8105	0	0
HORVU.MOREX.r2.2HG0165010.1	360	112.49	0	0
HORVU.MOREX.r2.2HG0165020.1	2484	2229.82	44	0.553723
HORVU.MOREX.r2.2HG0165030.1	1131	876.817	0	0
HORVU.MOREX.r2.2HG0165040.1	1254	999.817	9.55868	0.268279
HORVU.MOREX.r2.2HG0165050.1	1617	1362.82	5	0.102954
HORVU.MOREX.r2.2HG0165060.1	354	107.498	5	1.30521
HORVU.MOREX.r2.2HG0165070.1	396	144.794	17	3.29464
HORVU.MOREX.r2.2HG0165080.1	1611	1356.82	1327	27.4447
HORVU.MOREX.r2.2HG0165090.1	2181	1926.82	633	9.21876
HORVU.MOREX.r2.2HG0165100.1	3645	3390.82	409	3.38476
HORVU.MOREX.r2.2HG0165110.1	210	34.717	0	0
HORVU.MOREX.r2.2HG0165120.1	348	102.571	16	4.3773
HORVU.MOREX.r2.2HG0165130.1	234	42.5331	0	0
HORVU.MOREX.r2.2HG0165140.1	1842	1587.82	0	0
HORVU.MOREX.r2.2HG0165150.1	2052	1797.82	5	0.078043
HORVU.MOREX.r2.2HG0165160.1	1755	1500.82	36	0.673107
HORVU.MOREX.r2.2HG0165170.1	264	52.8776	0	0
HORVU.MOREX.r2.2HG0165180.1	378	128.14	0	0
HORVU.MOREX.r2.2HG0165190.1	1590	1335.82	0	0
HORVU.MOREX.r2.2HG0165200.1	354	107.498	0	0
HORVU.MOREX.r2.2HG0165210.1	333	91.0774	4	1.23242
HORVU.MOREX.r2.2HG0165220.1	573	318.91	0	0
HORVU.MOREX.r2.2HG0165230.1	318	81.0015	0	0
HORVU.MOREX.r2.2HG0165240.1	1101	846.817	0	0
HORVU.MOREX.r2.2HG0165250.1	2436	2181.82	59	0.758827
HORVU.MOREX.r2.2HG0165260.1	351	104.976	0	0
HORVU.MOREX.r2.2HG0165270.1	744	489.861	0	0
HORVU.MOREX.r2.2HG0165280.1	1110	855.817	1	0.032789
HORVU.MOREX.r2.2HG0165290.1	1173	918.817	11	0.335949
HORVU.MOREX.r2.2HG0165300.1	1323	1068.82	0	0
HORVU.MOREX.r2.2HG0165310.1	948	693.817	0	0
HORVU.MOREX.r2.2HG0165320.1	396	144.794	0	0
HORVU.MOREX.r2.2HG0165330.1	861	606.817	510	23.5842
HORVU.MOREX.r2.2HG0165340.1	1545	1290.82	36	0.782613
HORVU.MOREX.r2.2HG0165350.1	5115	4860.82	0	0
HORVU.MOREX.r2.2HG0165360.1	1431	1176.82	320	7.63045
HORVU.MOREX.r2.2HG0165370.1	3150	2895.82	94	0.91089
HORVU.MOREX.r2.2HG0165380.1	297	68.3897	0	0
HORVU.MOREX.r2.2HG0165390.1	660	405.861	13	0.898826
HORVU.MOREX.r2.2HG0165400.1	345	100.192	0	0
HORVU.MOREX.r2.2HG0165410.1	2709	2454.82	14	0.160036
HORVU.MOREX.r2.2HG0165420.1	534	279.976	496	49.713
HORVU.MOREX.r2.2HG0165430.1	417	164.596	7	1.1934
HORVU.MOREX.r2.2HG0165440.1	2724	2469.82	0	0
HORVU.MOREX.r2.2HG0165450.1	2361	2106.82	941	12.5335
HORVU.MOREX.r2.2HG0165460.1	423	170.365	0	0
HORVU.MOREX.r2.2HG0165470.1	237	43.5381	2	1.28905
HORVU.MOREX.r2.2HG0165480.1	1179	924.817	0	0
HORVU.MOREX.r2.2HG0165490.1	192	29.1399	0	0
HORVU.MOREX.r2.2HG0165500.1	318	81.0015	0	0
HORVU.MOREX.r2.2HG0165510.1	285	62.0768	0	0
HORVU.MOREX.r2.2HG0165520.1	516	262.077	0	0
HORVU.MOREX.r2.2HG0165530.1	1695	1440.82	137	2.66822
HORVU.MOREX.r2.2HG0165540.1	411	158.849	0	0
HORVU.MOREX.r2.2HG0165550.1	390	139.152	0	0
HORVU.MOREX.r2.2HG0165560.1	2481	2226.82	2186	27.547
HORVU.MOREX.r2.2HG0165570.1	876	621.817	2.03297	0.0917441
HORVU.MOREX.r2.2HG0165580.1	1143	888.817	0	0
HORVU.MOREX.r2.2HG0165590.1	450	196.732	0	0
HORVU.MOREX.r2.2HG0165600.1	1245	990.817	0	0
HORVU.MOREX.r2.2HG0165610.1	318	81.0015	0	0
HORVU.MOREX.r2.2HG0165620.1	345	100.192	0	0
HORVU.MOREX.r2.2HG0165630.1	1029	774.817	0	0
HORVU.MOREX.r2.2HG0165640.1	876	621.817	19	0.857433
HORVU.MOREX.r2.2HG0165650.1	1161	906.817	0	0
HORVU.MOREX.r2.2HG0165660.1	1227	972.817	2	0.057691
HORVU.MOREX.r2.2HG0165670.1	1023	768.817	8	0.291996
HORVU.MOREX.r2.2HG0165680.1	483	229.283	0	0
HORVU.MOREX.r2.2HG0165690.1	2670	2415.82	347	4.03065
HORVU.MOREX.r2.2HG0165700.1	195	29.8803	0	0
HORVU.MOREX.r2.2HG0165710.1	441	187.854	0	0
HORVU.MOREX.r2.2HG0165720.1	666	411.861	88	5.99572
HORVU.MOREX.r2.2HG0165730.1	1581	1326.82	108	2.28414
HORVU.MOREX.r2.2HG0165740.1	1485	1230.82	9	0.205191
HORVU.MOREX.r2.2HG0165750.1	1701	1446.82	44	0.853392
HORVU.MOREX.r2.2HG0165760.1	1548	1293.82	0	0
HORVU.MOREX.r2.2HG0165770.1	1518	1263.82	0	0
HORVU.MOREX.r2.2HG0165780.1	1545	1290.82	0	0
HORVU.MOREX.r2.2HG0165790.1	966	711.817	8328	328.308
HORVU.MOREX.r2.2HG0165800.1	1182	927.817	0	0
HORVU.MOREX.r2.2HG0165810.1	318	81.0015	0	0
HORVU.MOREX.r2.2HG0165820.1	2205	1950.82	0	0
HORVU.MOREX.r2.2HG0165830.1	516	262.077	0	0
HORVU.MOREX.r2.2HG0165840.1	1350	1095.82	7	0.179254
HORVU.MOREX.r2.2HG0165850.1	1263	1008.82	4	0.111265
HORVU.MOREX.r2.2HG0165860.1	1134	879.817	74	2.3602
HORVU.MOREX.r2.2HG0165870.1	519	265.067	0	0
HORVU.MOREX.r2.2HG0165880.1	2547	2292.82	0	0
HORVU.MOREX.r2.2HG0165890.1	195	29.8803	0	0
HORVU.MOREX.r2.2HG0165900.1	594	339.861	0	0
HORVU.MOREX.r2.2HG0165910.1	324	84.7888	0	0
HORVU.MOREX.r2.2HG0165920.1	2679	2424.82	0	0
HORVU.MOREX.r2.2HG0165930.1	819	564.861	1	0.0496784
HORVU.MOREX.r2.2HG0165940.1	336	93.2779	0	0
HORVU.MOREX.r2.2HG0165950.1	324	84.7888	0	0
HORVU.MOREX.r2.2HG0165960.1	543	288.965	0	0
HORVU.MOREX.r2.2HG0165970.1	561	306.922	0	0
HORVU.MOREX.r2.2HG0165980.1	2427	2172.82	0	0
HORVU.MOREX.r2.2HG0165990.1	582	327.898	0	0
HORVU.MOREX.r2.2HG0166000.1	627	372.861	0	0
HORVU.MOREX.r2.2HG0166010.1	2430	2175.82	0	0
HORVU.MOREX.r2.2HG0166020.1	267	54.0326	0	0
HORVU.MOREX.r2.2HG0166030.1	264	52.8776	0	0
HORVU.MOREX.r2.2HG0166040.1	753	498.861	0	0
HORVU.MOREX.r2.2HG0166050.1	390	139.152	16	3.22657
HORVU.MOREX.r2.2HG0166060.1	378	128.14	0	0
HORVU.MOREX.r2.2HG0166070.1	1902	1647.82	0	0
HORVU.MOREX.r2.2HG0166080.1	546	291.944	0	0
HORVU.MOREX.r2.2HG0166090.1	264	52.8776	0	0
HORVU.MOREX.r2.2HG0166100.1	936	681.817	15.875	0.653364
HORVU.MOREX.r2.2HG0166110.1	936	681.817	111.125	4.57355
HORVU.MOREX.r2.2HG0166120.1	264	52.8776	0	0
HORVU.MOREX.r2.2HG0166130.1	2301	2046.82	0	0
HORVU.MOREX.r2.2HG0166140.1	1020	765.817	69	2.52833
HORVU.MOREX.r2.2HG0166150.1	267	54.0326	8	4.15474
HORVU.MOREX.r2.2HG0166160.1	882	627.817	363	16.2249
HORVU.MOREX.r2.2HG0166170.1	780	525.861	0	0
HORVU.MOREX.r2.2HG0166180.1	1467	1212.82	0	0
HORVU.MOREX.r2.2HG0166190.1	1914	1659.82	6	0.101438
HORVU.MOREX.r2.2HG0166200.1	840	585.84	0	0
HORVU.MOREX.r2.2HG0166210.1	3024	2769.82	0	0
HORVU.MOREX.r2.2HG0166220.1	3837	3582.82	1048	8.20816
HORVU.MOREX.r2.2HG0166230.1	678	423.861	9	0.595838
HORVU.MOREX.r2.2HG0166240.1	1254	999.817	0	0
HORVU.MOREX.r2.2HG0166250.1	471	217.382	0	0
HORVU.MOREX.r2.2HG0166260.1	327	86.8051	0	0
HORVU.MOREX.r2.2HG0166270.1	771	516.861	0	0
HORVU.MOREX.r2.2HG0166280.1	876	621.817	0	0
HORVU.MOREX.r2.2HG0166290.1	441	187.854	43	6.42329
HORVU.MOREX.r2.2HG0166300.1	513	259.077	0	0
HORVU.MOREX.r2.2HG0166310.1	870	615.817	0	0
HORVU.MOREX.r2.2HG0166320.1	417	164.596	5.01788	0.855481
HORVU.MOREX.r2.2HG0166330.1	894	639.817	208	9.12256
HORVU.MOREX.r2.2HG0166340.1	915	660.817	1792	76.0967
HORVU.MOREX.r2.2HG0166350.1	666	411.861	0	0
HORVU.MOREX.r2.2HG0166360.1	1365	1110.82	0	0
HORVU.MOREX.r2.2HG0166370.1	1233	978.817	257	7.36785
HORVU.MOREX.r2.2HG0166380.1	1212	957.817	1237	36.2407
HORVU.MOREX.r2.2HG0166390.1	1635	1380.82	43	0.87386
HORVU.MOREX.r2.2HG0166400.1	3339	3084.82	0	0
HORVU.MOREX.r2.2HG0166410.1	3522	3267.82	0	0
HORVU.MOREX.r2.2HG0166420.1	1587	1332.82	0	0
HORVU.MOREX.r2.2HG0166430.1	462	208.477	35	4.71107
HORVU.MOREX.r2.2HG0166440.1	516	262.077	1371	146.797
HORVU.MOREX.r2.2HG0166450.1	1782	1527.82	25	0.459175
HORVU.MOREX.r2.2HG0166460.1	306	73.4485	0	0
HORVU.MOREX.r2.2HG0166470.1	441	187.854	0	0
HORVU.MOREX.r2.2HG0166480.1	612	357.861	0	0
HORVU.MOREX.r2.2HG0166490.1	1107	852.817	0	0
HORVU.MOREX.r2.2HG0166500.1	279	59.2301	0	0
HORVU.MOREX.r2.2HG0166510.1	1779	1524.82	0	0
HORVU.MOREX.r2.2HG0166520.1	1662	1407.82	0	0
HORVU.MOREX.r2.2HG0166530.1	1575	1320.82	0	0
HORVU.MOREX.r2.2HG0166540.1	1449	1194.82	0	0
HORVU.MOREX.r2.2HG0166550.1	1569	1314.82	23	0.490876
HORVU.MOREX.r2.2HG0166560.1	1539	1284.82	15	0.327612
HORVU.MOREX.r2.2HG0166570.1	384	133.542	0	0
HORVU.MOREX.r2.2HG0166580.1	1569	1314.82	0	0
HORVU.MOREX.r2.2HG0166590.1	342	97.8492	0	0
HORVU.MOREX.r2.2HG0166600.1	879	624.817	29	1.30243
HORVU.MOREX.r2.2HG0166610.1	207	33.7333	0	0
HORVU.MOREX.r2.2HG0166620.1	630	375.861	0	0
HORVU.MOREX.r2.2HG0166630.1	453	199.688	0	0
HORVU.MOREX.r2.2HG0166640.1	1032	777.817	0	0
HORVU.MOREX.r2.2HG0166650.1	810	555.861	0	0
HORVU.MOREX.r2.2HG0166660.1	315	79.0814	0	0
HORVU.MOREX.r2.2HG0166670.1	912	657.817	0	0
HORVU.MOREX.r2.2HG0166680.1	1458	1203.82	4094.11	95.4351
HORVU.MOREX.r2.2HG0166690.1	312	77.1918	8	2.90823
HORVU.MOREX.r2.2HG0166700.1	1566	1311.82	515	11.0165
HORVU.MOREX.r2.2HG0166710.1	324	84.7888	0	0
HORVU.MOREX.r2.2HG0166720.1	1482	1227.82	0	0
HORVU.MOREX.r2.2HG0166730.1	1575	1320.82	0	0
HORVU.MOREX.r2.2HG0166740.1	369	120.33	1	0.233203
HORVU.MOREX.r2.2HG0166750.1	375	125.502	0	0
HORVU.MOREX.r2.2HG0166760.1	1317	1062.82	0	0
HORVU.MOREX.r2.2HG0166770.1	306	73.4485	0	0
HORVU.MOREX.r2.2HG0166780.1	1605	1350.82	0	0
HORVU.MOREX.r2.2HG0166790.1	345	100.192	0	0
HORVU.MOREX.r2.2HG0166800.1	954	699.817	1356	54.3731
HORVU.MOREX.r2.2HG0166810.1	609	354.861	258	20.4019
HORVU.MOREX.r2.2HG0166820.1	198	30.8105	0	0
HORVU.MOREX.r2.2HG0166830.1	657	402.861	0	0
HORVU.MOREX.r2.2HG0166840.1	1320	1065.82	0	0
HORVU.MOREX.r2.2HG0166850.1	252	48.3857	0	0
HORVU.MOREX.r2.2HG0166860.1	1218	963.817	0	0
HORVU.MOREX.r2.2HG0166870.1	387	136.333	0	0
HORVU.MOREX.r2.2HG0166880.1	417	164.596	0	0
HORVU.MOREX.r2.2HG0166890.1	345	100.192	1.14333	0.320221
HORVU.MOREX.r2.2HG0166900.1	447	193.79	0	0
HORVU.MOREX.r2.2HG0166910.1	1533	1278.82	0	0
HORVU.MOREX.r2.2HG0166920.1	399	147.514	0	0
HORVU.MOREX.r2.2HG0166930.1	315	79.0814	0	0
HORVU.MOREX.r2.2HG0166940.1	285	62.0768	0	0
HORVU.MOREX.r2.2HG0166950.1	1320	1065.82	6	0.157971
HORVU.MOREX.r2.2HG0166960.1	213	35.585	0	0
HORVU.MOREX.r2.2HG0166970.1	300	69.9903	0	0
HORVU.MOREX.r2.2HG0166980.1	951	696.817	5	0.201354
HORVU.MOREX.r2.2HG0166990.1	2868	2613.82	267	2.86646
HORVU.MOREX.r2.2HG0167000.1	714	459.861	615	37.5282
HORVU.MOREX.r2.2HG0167010.1	1635	1380.82	20	0.406446
HORVU.MOREX.r2.2HG0167020.1	774	519.861	0	0
HORVU.MOREX.r2.2HG0167030.1	918	663.817	0	0
HORVU.MOREX.r2.2HG0167040.1	348	102.571	0	0
HORVU.MOREX.r2.2HG0167050.1	924	669.817	0	0
HORVU.MOREX.r2.2HG0167060.1	954	699.817	0	0
HORVU.MOREX.r2.2HG0167070.1	345	100.192	0	0
HORVU.MOREX.r2.2HG0167080.1	525	271.038	24	2.4848
HORVU.MOREX.r2.2HG0167090.1	333	91.0774	575	177.16
HORVU.MOREX.r2.2HG0167100.1	1587	1332.82	157	3.30551
HORVU.MOREX.r2.2HG0167110.1	675	420.861	0	0
HORVU.MOREX.r2.2HG0167120.1	1431	1176.82	49	1.16841
HORVU.MOREX.r2.2HG0167130.1	2580	2325.82	327	3.94531
HORVU.MOREX.r2.2HG0167140.1	315	79.0814	0	0
HORVU.MOREX.r2.2HG0167150.1	327	86.8051	0	0
HORVU.MOREX.r2.2HG0167160.1	1602	1347.82	4076	84.8619
HORVU.MOREX.r2.2HG0167170.1	684	429.861	47	3.06817
HORVU.MOREX.r2.2HG0167180.1	1575	1320.82	11	0.2337
HORVU.MOREX.r2.2HG0167190.1	324	84.7888	0	0
HORVU.MOREX.r2.2HG0167200.1	5406	5151.82	5	0.0272345
HORVU.MOREX.r2.2HG0167210.1	2460	2205.82	1	0.0127215
HORVU.MOREX.r2.2HG0167220.1	1437	1182.82	42	0.996417
HORVU.MOREX.r2.2HG0167230.1	504	250.105	0	0
HORVU.MOREX.r2.2HG0167240.1	1251	996.817	0	0
HORVU.MOREX.r2.2HG0167250.1	375	125.502	0	0
HORVU.MOREX.r2.2HG0167260.1	285	62.0768	0	0
HORVU.MOREX.r2.2HG0167270.1	549	294.944	0	0
HORVU.MOREX.r2.2HG0167280.1	792	537.861	0	0
HORVU.MOREX.r2.2HG0167290.1	798	543.861	0	0
HORVU.MOREX.r2.2HG0167300.1	1335	1080.82	0	0
HORVU.MOREX.r2.2HG0167310.1	207	33.7333	0	0
HORVU.MOREX.r2.2HG0167320.1	1458	1203.82	3097.89	72.2129
HORVU.MOREX.r2.2HG0167330.1	1416	1161.82	580	14.0088
HORVU.MOREX.r2.2HG0167340.1	1029	774.817	0	0
HORVU.MOREX.r2.2HG0167350.1	846	591.84	1	0.0474139
HORVU.MOREX.r2.2HG0167360.1	414	161.724	0	0
HORVU.MOREX.r2.2HG0167370.1	426	173.282	0	0
HORVU.MOREX.r2.2HG0167380.1	456	202.561	0	0
HORVU.MOREX.r2.2HG0167390.1	390	139.152	0	0
HORVU.MOREX.r2.2HG0167400.1	399	147.514	0	0
HORVU.MOREX.r2.2HG0167410.1	453	199.688	0	0
HORVU.MOREX.r2.2HG0167420.1	402	150.347	0	0
