target_id	length	eff_length	est_counts	tpm
HORVU.MOREX.r2.2HG0115530.1	870	616.461	57	2.07072
HORVU.MOREX.r2.2HG0115540.1	219	42.0496	73	38.8788
HORVU.MOREX.r2.2HG0115550.1	3555	3301.46	133	0.90219
HORVU.MOREX.r2.2HG0115560.1	447	194.309	0	0
HORVU.MOREX.r2.2HG0115570.1	1425	1171.46	3	0.0573517
HORVU.MOREX.r2.2HG0115580.1	543	289.646	0	0
HORVU.MOREX.r2.2HG0115590.1	804	550.461	1	0.0406842
HORVU.MOREX.r2.2HG0115600.1	471	217.922	6359.59	653.553
HORVU.MOREX.r2.2HG0115610.1	1149	895.461	0	0
HORVU.MOREX.r2.2HG0115620.1	1161	907.461	488	12.0433
HORVU.MOREX.r2.2HG0115630.1	375	125.986	0	0
HORVU.MOREX.r2.2HG0115640.1	201	37.6014	0	0
HORVU.MOREX.r2.2HG0115650.1	579	325.582	0	0
HORVU.MOREX.r2.2HG0115660.1	312	77.5916	0	0
HORVU.MOREX.r2.2HG0115670.1	405	153.607	2	0.29159
HORVU.MOREX.r2.2HG0115680.1	1458	1204.46	1913	35.5693
HORVU.MOREX.r2.2HG0115690.1	576	322.582	0	0
HORVU.MOREX.r2.2HG0115700.1	288	64.3413	0	0
HORVU.MOREX.r2.2HG0115710.1	600	346.571	0	0
HORVU.MOREX.r2.2HG0115720.1	339	96.1691	0	0
HORVU.MOREX.r2.2HG0115730.1	579	325.582	0	0
HORVU.MOREX.r2.2HG0115740.1	1080	826.461	0	0
HORVU.MOREX.r2.2HG0115750.1	450	197.262	0	0
HORVU.MOREX.r2.2HG0115760.1	876	622.461	0	0
HORVU.MOREX.r2.2HG0115770.1	564	310.6	0	0
HORVU.MOREX.r2.2HG0115780.1	2913	2659.46	4.70118	0.0395882
HORVU.MOREX.r2.2HG0115790.1	756	502.494	0	0
HORVU.MOREX.r2.2HG0115800.1	621	367.529	0	0
HORVU.MOREX.r2.2HG0115810.1	609	355.551	0	0
HORVU.MOREX.r2.2HG0115820.1	198	36.8427	0	0
HORVU.MOREX.r2.2HG0115830.1	195	36.1461	0	0
HORVU.MOREX.r2.2HG0115840.1	210	39.5328	0	0
HORVU.MOREX.r2.2HG0115850.1	852	598.461	0	0
HORVU.MOREX.r2.2HG0115860.1	327	87.5523	0	0
HORVU.MOREX.r2.2HG0115870.1	447	194.309	0	0
HORVU.MOREX.r2.2HG0115880.1	390	139.568	0	0
HORVU.MOREX.r2.2HG0115890.1	363	115.467	0	0
HORVU.MOREX.r2.2HG0115900.1	624	370.529	0	0
HORVU.MOREX.r2.2HG0115910.1	342	98.4235	0	0
HORVU.MOREX.r2.2HG0115920.1	2658	2404.46	758	7.05999
HORVU.MOREX.r2.2HG0115930.1	237	46.4585	0	0
HORVU.MOREX.r2.2HG0115940.1	1527	1273.46	217	3.81616
HORVU.MOREX.r2.2HG0115950.1	666	412.506	13	0.705773
HORVU.MOREX.r2.2HG0115960.1	369	120.657	106	19.6746
HORVU.MOREX.r2.2HG0115970.1	1449	1195.46	1	0.0187334
HORVU.MOREX.r2.2HG0115980.1	519	265.713	0	0
HORVU.MOREX.r2.2HG0115990.1	348	103.069	0	0
HORVU.MOREX.r2.2HG0116000.1	1479	1225.46	0	0
HORVU.MOREX.r2.2HG0116010.1	309	75.7199	0	0
HORVU.MOREX.r2.2HG0116020.1	1722	1468.46	0	0
HORVU.MOREX.r2.2HG0116030.1	1449	1195.46	5	0.0936671
HORVU.MOREX.r2.2HG0116040.1	306	73.8889	0	0
HORVU.MOREX.r2.2HG0116050.1	396	145.156	6	0.925699
HORVU.MOREX.r2.2HG0116060.1	1413	1159.46	24	0.463562
HORVU.MOREX.r2.2HG0116070.1	1530	1276.46	152	2.66679
HORVU.MOREX.r2.2HG0116080.1	777	523.494	0	0
HORVU.MOREX.r2.2HG0116090.1	300	70.5627	1	0.317378
HORVU.MOREX.r2.2HG0116100.1	795	541.494	0	0
HORVU.MOREX.r2.2HG0116110.1	4068	3814.46	2442	14.3372
HORVU.MOREX.r2.2HG0116120.1	1995	1741.46	518	6.66145
HORVU.MOREX.r2.2HG0116130.1	468	214.954	65	6.77204
HORVU.MOREX.r2.2HG0116140.1	1395	1141.46	10654	209.028
HORVU.MOREX.r2.2HG0116150.1	441	188.429	0	0
HORVU.MOREX.r2.2HG0116160.1	2337	2083.46	1600	17.1984
HORVU.MOREX.r2.2HG0116170.1	642	388.518	0	0
HORVU.MOREX.r2.2HG0116180.1	303	72.1709	21	6.51643
HORVU.MOREX.r2.2HG0116190.1	207	38.9233	0	0
HORVU.MOREX.r2.2HG0116200.1	351	105.5	0	0
HORVU.MOREX.r2.2HG0116210.1	1482	1228.46	106	1.9324
HORVU.MOREX.r2.2HG0116220.1	468	214.954	31	3.22974
HORVU.MOREX.r2.2HG0116230.1	396	145.156	444	68.5017
HORVU.MOREX.r2.2HG0116240.1	234	45.606	59	28.9723
HORVU.MOREX.r2.2HG0116250.1	2562	2308.46	0	0
HORVU.MOREX.r2.2HG0116260.1	387	136.793	0	0
HORVU.MOREX.r2.2HG0116270.1	1110	856.461	0	0
HORVU.MOREX.r2.2HG0116280.1	300	70.5627	0	0
HORVU.MOREX.r2.2HG0116290.1	303	72.1709	0	0
HORVU.MOREX.r2.2HG0116300.1	201	37.6014	0	0
HORVU.MOREX.r2.2HG0116310.1	660	406.506	0	0
HORVU.MOREX.r2.2HG0116320.1	504	250.79	17	1.51807
HORVU.MOREX.r2.2HG0116330.1	537	283.663	1765	139.346
HORVU.MOREX.r2.2HG0116340.1	894	640.461	0	0
HORVU.MOREX.r2.2HG0116350.1	447	194.309	0	0
HORVU.MOREX.r2.2HG0116360.1	1257	1003.46	263	5.86959
HORVU.MOREX.r2.2HG0116370.1	321	83.4344	0	0
HORVU.MOREX.r2.2HG0116380.1	339	96.1691	0	0
HORVU.MOREX.r2.2HG0116390.1	345	100.746	0	0
HORVU.MOREX.r2.2HG0116400.1	618	364.529	0	0
HORVU.MOREX.r2.2HG0116410.1	312	77.5916	0	0
HORVU.MOREX.r2.2HG0116420.1	1953	1699.46	515	6.78654
HORVU.MOREX.r2.2HG0116430.1	306	73.8889	0	0
HORVU.MOREX.r2.2HG0116440.1	333	91.7169	0	0
HORVU.MOREX.r2.2HG0116450.1	1599	1345.46	1092	18.1762
HORVU.MOREX.r2.2HG0116460.1	3264	3010.46	777	5.78017
HORVU.MOREX.r2.2HG0116470.1	369	120.657	0	0
HORVU.MOREX.r2.2HG0116480.1	231	44.5752	0	0
HORVU.MOREX.r2.2HG0116490.1	2241	1987.46	13	0.146486
HORVU.MOREX.r2.2HG0116500.1	2895	2641.46	466	3.95088
HORVU.MOREX.r2.2HG0116510.1	1074	820.461	241	6.57827
HORVU.MOREX.r2.2HG0116520.1	498	244.797	0	0
HORVU.MOREX.r2.2HG0116530.1	624	370.529	474	28.6489
HORVU.MOREX.r2.2HG0116540.1	378	128.582	0	0
HORVU.MOREX.r2.2HG0116550.1	273	57.8942	0	0
HORVU.MOREX.r2.2HG0116560.1	363	115.467	0	0
HORVU.MOREX.r2.2HG0116570.1	540	286.663	7	0.546863
HORVU.MOREX.r2.2HG0116580.1	207	38.9233	0	0
HORVU.MOREX.r2.2HG0116590.1	555	301.646	0	0
HORVU.MOREX.r2.2HG0116600.1	360	112.92	1072	212.607
HORVU.MOREX.r2.2HG0116610.1	543	289.646	0	0
HORVU.MOREX.r2.2HG0116620.1	600	346.571	0	0
HORVU.MOREX.r2.2HG0116630.1	489	235.854	1	0.094953
HORVU.MOREX.r2.2HG0116640.1	414	162.255	0	0
HORVU.MOREX.r2.2HG0116650.1	1800	1546.46	312	4.51823
HORVU.MOREX.r2.2HG0116660.1	306	73.8889	410	124.267
HORVU.MOREX.r2.2HG0116670.1	3069	2815.46	0	0
HORVU.MOREX.r2.2HG0116680.1	423	170.877	0	0
HORVU.MOREX.r2.2HG0116690.1	306	73.8889	169	51.2224
HORVU.MOREX.r2.2HG0116700.1	3567	3313.46	198	1.33825
HORVU.MOREX.r2.2HG0116710.1	192	35.408	0	0
HORVU.MOREX.r2.2HG0116720.1	2517	2263.46	344	3.4036
HORVU.MOREX.r2.2HG0116730.1	672	418.506	0	0
HORVU.MOREX.r2.2HG0116740.1	261	53.3871	0	0
HORVU.MOREX.r2.2HG0116750.1	714	460.494	0	0
HORVU.MOREX.r2.2HG0116760.1	279	60.1882	2	0.744169
HORVU.MOREX.r2.2HG0116770.1	225	43.2676	9	4.65835
HORVU.MOREX.r2.2HG0116780.1	513	259.744	0	0
HORVU.MOREX.r2.2HG0116790.1	258	52.4434	0	0
HORVU.MOREX.r2.2HG0116800.1	366	118.028	0	0
HORVU.MOREX.r2.2HG0116810.1	483	229.875	0	0
HORVU.MOREX.r2.2HG0116820.1	1011	757.461	9	0.266094
HORVU.MOREX.r2.2HG0116830.1	1992	1738.46	484	6.23495
HORVU.MOREX.r2.2HG0116840.1	339	96.1691	0	0
HORVU.MOREX.r2.2HG0116850.1	1656	1402.46	794	12.6789
HORVU.MOREX.r2.2HG0116860.1	888	634.461	0	0
HORVU.MOREX.r2.2HG0116870.1	261	53.3871	0	0
HORVU.MOREX.r2.2HG0116880.1	2088	1834.46	0	0
HORVU.MOREX.r2.2HG0116890.1	231	44.5752	0	0
HORVU.MOREX.r2.2HG0116900.1	192	35.408	0	0
HORVU.MOREX.r2.2HG0116910.1	3684	3430.46	0	0
HORVU.MOREX.r2.2HG0116920.1	1611	1357.46	0	0
HORVU.MOREX.r2.2HG0116930.1	1584	1330.46	313	5.26859
HORVU.MOREX.r2.2HG0116940.1	894	640.461	0	0
HORVU.MOREX.r2.2HG0116950.1	1125	871.461	125	3.21229
HORVU.MOREX.r2.2HG0116960.1	426	173.774	250	32.2187
HORVU.MOREX.r2.2HG0116970.1	468	214.954	1	0.104185
HORVU.MOREX.r2.2HG0116980.1	1377	1123.46	781	15.5685
HORVU.MOREX.r2.2HG0116990.1	1170	916.461	0	0
HORVU.MOREX.r2.2HG0117000.1	930	676.461	0	0
HORVU.MOREX.r2.2HG0117010.1	573	319.591	0	0
HORVU.MOREX.r2.2HG0117020.1	861	607.461	266	9.80654
HORVU.MOREX.r2.2HG0117030.1	339	96.1691	0	0
HORVU.MOREX.r2.2HG0117040.1	300	70.5627	0	0
HORVU.MOREX.r2.2HG0117050.1	1056	802.461	46	1.28377
HORVU.MOREX.r2.2HG0117060.1	432	179.621	87	10.8472
HORVU.MOREX.r2.2HG0117070.1	378	128.582	0	0
HORVU.MOREX.r2.2HG0117080.1	348	103.069	0	0
HORVU.MOREX.r2.2HG0117090.1	351	105.5	0	0
HORVU.MOREX.r2.2HG0117100.1	468	214.954	0	0
HORVU.MOREX.r2.2HG0117110.1	594	340.582	0	0
HORVU.MOREX.r2.2HG0117120.1	441	188.429	0	0
HORVU.MOREX.r2.2HG0117130.1	2562	2308.46	686	6.65509
HORVU.MOREX.r2.2HG0117140.1	273	57.8942	5	1.93414
HORVU.MOREX.r2.2HG0117150.1	207	38.9233	0	0
HORVU.MOREX.r2.2HG0117160.1	432	179.621	35	4.3638
HORVU.MOREX.r2.2HG0117170.1	459	206.112	2	0.21731
HORVU.MOREX.r2.2HG0117180.1	207	38.9233	0	0
HORVU.MOREX.r2.2HG0117190.1	1173	919.461	0	0
HORVU.MOREX.r2.2HG0117200.1	468	214.954	0	0
HORVU.MOREX.r2.2HG0117210.1	1050	796.461	72	2.02451
HORVU.MOREX.r2.2HG0117220.1	330	89.6568	115.732	28.9082
HORVU.MOREX.r2.2HG0117230.1	420	168.004	0	0
HORVU.MOREX.r2.2HG0117240.1	3342	3088.46	0	0
HORVU.MOREX.r2.2HG0117250.1	795	541.494	0	0
HORVU.MOREX.r2.2HG0117260.1	390	139.568	0	0
HORVU.MOREX.r2.2HG0117270.1	360	112.92	0	0
HORVU.MOREX.r2.2HG0117280.1	522	268.713	0	0
HORVU.MOREX.r2.2HG0117290.1	393	142.338	0	0
HORVU.MOREX.r2.2HG0117300.1	723	469.494	0	0
HORVU.MOREX.r2.2HG0117310.1	738	484.494	2	0.0924473
HORVU.MOREX.r2.2HG0117320.1	1659	1405.46	187	2.97972
HORVU.MOREX.r2.2HG0117330.1	795	541.494	0	0
HORVU.MOREX.r2.2HG0117340.1	498	244.797	0	0
HORVU.MOREX.r2.2HG0117350.1	1041	787.461	2242	63.7616
HORVU.MOREX.r2.2HG0117360.1	1038	784.461	2298	65.6041
HORVU.MOREX.r2.2HG0117370.1	387	136.793	13	2.12829
HORVU.MOREX.r2.2HG0117380.1	192	35.408	0	0
HORVU.MOREX.r2.2HG0117390.1	663	409.506	0	0
HORVU.MOREX.r2.2HG0117400.1	3792	3538.46	722	4.56957
HORVU.MOREX.r2.2HG0117410.1	1857	1603.46	917	12.8075
HORVU.MOREX.r2.2HG0117420.1	336	93.928	0	0
HORVU.MOREX.r2.2HG0117430.1	1752	1498.46	183	2.73501
HORVU.MOREX.r2.2HG0117440.1	438	185.484	0	0
HORVU.MOREX.r2.2HG0117450.1	594	340.582	0	0
HORVU.MOREX.r2.2HG0117460.1	417	165.108	0	0
HORVU.MOREX.r2.2HG0117470.1	672	418.506	0	0
HORVU.MOREX.r2.2HG0117480.1	498	244.797	0	0
HORVU.MOREX.r2.2HG0117490.1	444	191.366	0	0
HORVU.MOREX.r2.2HG0117500.1	2079	1825.46	1374	16.8565
HORVU.MOREX.r2.2HG0117510.1	2319	2065.46	2529	27.4211
HORVU.MOREX.r2.2HG0117520.1	585	331.582	0	0
HORVU.MOREX.r2.2HG0117530.1	417	165.108	178.347	24.1907
HORVU.MOREX.r2.2HG0117540.1	369	120.657	0	0
HORVU.MOREX.r2.2HG0117550.1	873	619.461	873	31.5612
HORVU.MOREX.r2.2HG0117560.1	1494	1240.46	2286	41.2711
HORVU.MOREX.r2.2HG0117570.1	2430	2176.46	13	0.133766
HORVU.MOREX.r2.2HG0117580.1	837	583.461	3	0.115149
HORVU.MOREX.r2.2HG0117590.1	348	103.069	0	0
HORVU.MOREX.r2.2HG0117600.1	387	136.793	48	7.8583
HORVU.MOREX.r2.2HG0117610.1	1431	1177.46	19	0.361376
HORVU.MOREX.r2.2HG0117620.1	648	394.506	100	5.67673
HORVU.MOREX.r2.2HG0117630.1	315	79.4212	1	0.281979
HORVU.MOREX.r2.2HG0117640.1	234	45.606	17	8.34794
HORVU.MOREX.r2.2HG0117650.1	924	670.461	397	13.2608
HORVU.MOREX.r2.2HG0117660.1	762	508.494	23	1.01297
HORVU.MOREX.r2.2HG0117670.1	792	538.494	0	0
HORVU.MOREX.r2.2HG0117680.1	315	79.4212	0	0
HORVU.MOREX.r2.2HG0117690.1	198	36.8427	0	0
HORVU.MOREX.r2.2HG0117700.1	378	128.582	0	0
HORVU.MOREX.r2.2HG0117710.1	186	34.1589	0	0
HORVU.MOREX.r2.2HG0117720.1	450	197.262	211	23.9547
HORVU.MOREX.r2.2HG0117730.1	579	325.582	645	44.3662
HORVU.MOREX.r2.2HG0117740.1	318	81.4745	2	0.549744
HORVU.MOREX.r2.2HG0117750.1	327	87.5523	240	61.3898
HORVU.MOREX.r2.2HG0117760.1	558	304.646	0	0
HORVU.MOREX.r2.2HG0117770.1	414	162.255	0	0
HORVU.MOREX.r2.2HG0117780.1	1161	907.461	0	0
HORVU.MOREX.r2.2HG0117790.1	366	118.028	0	0
HORVU.MOREX.r2.2HG0117800.1	1152	898.461	0	0
HORVU.MOREX.r2.2HG0117810.1	420	168.004	0	0
HORVU.MOREX.r2.2HG0117820.1	351	105.5	0	0
HORVU.MOREX.r2.2HG0117830.1	237	46.4585	0	0
HORVU.MOREX.r2.2HG0117840.1	345	100.746	0	0
HORVU.MOREX.r2.2HG0117850.1	330	89.6568	0	0
HORVU.MOREX.r2.2HG0117860.1	315	79.4212	0	0
HORVU.MOREX.r2.2HG0117870.1	324	85.4849	0	0
HORVU.MOREX.r2.2HG0117880.1	342	98.4235	0	0
HORVU.MOREX.r2.2HG0117890.1	2229	1975.46	176	1.99525
HORVU.MOREX.r2.2HG0117900.1	198	36.8427	0	0
HORVU.MOREX.r2.2HG0117910.1	387	136.793	0	0
HORVU.MOREX.r2.2HG0117920.1	2160	1906.46	0	0
HORVU.MOREX.r2.2HG0117930.1	2142	1888.46	0	0
HORVU.MOREX.r2.2HG0117940.1	987	733.461	0	0
HORVU.MOREX.r2.2HG0117950.1	408	156.5	2	0.2862
HORVU.MOREX.r2.2HG0117960.1	678	424.506	2526	133.261
HORVU.MOREX.r2.2HG0117970.1	603	349.551	0	0
HORVU.MOREX.r2.2HG0117980.1	2334	2080.46	416	4.47802
HORVU.MOREX.r2.2HG0117990.1	471	217.922	23	2.36363
HORVU.MOREX.r2.2HG0118000.1	1698	1444.46	89	1.37987
HORVU.MOREX.r2.2HG0118010.1	390	139.568	0	0
HORVU.MOREX.r2.2HG0118020.1	345	100.746	39	8.66943
HORVU.MOREX.r2.2HG0118030.1	1917	1663.46	844	11.3627
HORVU.MOREX.r2.2HG0118040.1	258	52.4434	34	14.5191
HORVU.MOREX.r2.2HG0118050.1	315	79.4212	0	0
HORVU.MOREX.r2.2HG0118060.1	249	49.695	10	4.5065
HORVU.MOREX.r2.2HG0118070.1	762	508.494	0	0
HORVU.MOREX.r2.2HG0118080.1	192	35.408	0	0
HORVU.MOREX.r2.2HG0118090.1	390	139.568	0	0
HORVU.MOREX.r2.2HG0118100.1	681	427.506	4	0.209541
HORVU.MOREX.r2.2HG0118110.1	1368	1114.46	68.3909	1.37431
HORVU.MOREX.r2.2HG0118120.1	864	610.461	608	22.3048
HORVU.MOREX.r2.2HG0118130.1	158	29.008	344	265.578
HORVU.MOREX.r2.2HG0118140.1	474	220.909	77	7.80603
HORVU.MOREX.r2.2HG0118150.1	321	83.4344	0	0
HORVU.MOREX.r2.2HG0118160.1	705	451.494	2.08629	0.103485
HORVU.MOREX.r2.2HG0118170.1	513	259.744	0	0
HORVU.MOREX.r2.2HG0118180.1	330	89.6568	0	0
HORVU.MOREX.r2.2HG0118190.1	486	232.868	0	0
HORVU.MOREX.r2.2HG0118200.1	456	203.179	22	2.42492
HORVU.MOREX.r2.2HG0118210.1	312	77.5916	94.2627	27.2068
HORVU.MOREX.r2.2HG0118220.1	414	162.255	0	0
HORVU.MOREX.r2.2HG0118230.1	321	83.4344	682	183.059
HORVU.MOREX.r2.2HG0118240.1	246	48.9035	154	70.5234
HORVU.MOREX.r2.2HG0118250.1	570	316.591	0	0
HORVU.MOREX.r2.2HG0118260.1	375	125.986	0	0
HORVU.MOREX.r2.2HG0118270.1	654	400.506	2	0.111834
HORVU.MOREX.r2.2HG0118280.1	1053	799.461	0	0
HORVU.MOREX.r2.2HG0118290.1	1608	1354.46	607	10.0363
HORVU.MOREX.r2.2HG0118300.1	438	185.484	0	0
HORVU.MOREX.r2.2HG0118310.1	243	48.1699	0	0
HORVU.MOREX.r2.2HG0118320.1	231	44.5752	0	0
HORVU.MOREX.r2.2HG0118330.1	378	128.582	0	0
HORVU.MOREX.r2.2HG0118340.1	1119	865.461	0	0
HORVU.MOREX.r2.2HG0118350.1	315	79.4212	0	0
HORVU.MOREX.r2.2HG0118360.1	6171	5917.46	284	1.07482
HORVU.MOREX.r2.2HG0118370.1	324	85.4849	90	23.5779
HORVU.MOREX.r2.2HG0118380.1	555	301.646	837.342	62.1667
HORVU.MOREX.r2.2HG0118390.1	339	96.1691	2	0.465743
HORVU.MOREX.r2.2HG0118400.1	216	41.3017	3	1.62669
HORVU.MOREX.r2.2HG0118410.1	990	736.461	0	0
HORVU.MOREX.r2.2HG0118420.1	498	244.797	0	0
HORVU.MOREX.r2.2HG0118430.1	342	98.4235	0	0
HORVU.MOREX.r2.2HG0118440.1	999	745.461	160	4.80671
HORVU.MOREX.r2.2HG0118450.1	765	511.494	1	0.0437837
HORVU.MOREX.r2.2HG0118460.1	312	77.5916	56	16.1632
HORVU.MOREX.r2.2HG0118470.1	207	38.9233	119	68.4683
HORVU.MOREX.r2.2HG0118480.1	336	93.928	50	11.9214
HORVU.MOREX.r2.2HG0118490.1	417	165.108	0	0
HORVU.MOREX.r2.2HG0118500.1	543	289.646	0	0
HORVU.MOREX.r2.2HG0118510.1	1533	1279.46	0	0
HORVU.MOREX.r2.2HG0118520.1	210	39.5328	2	1.13299
HORVU.MOREX.r2.2HG0118530.1	351	105.5	0.666667	0.141518
HORVU.MOREX.r2.2HG0118540.1	444	191.366	0	0
HORVU.MOREX.r2.2HG0118550.1	549	295.646	0	0
HORVU.MOREX.r2.2HG0118560.1	393	142.338	1	0.157338
HORVU.MOREX.r2.2HG0118570.1	372	123.29	0	0
HORVU.MOREX.r2.2HG0118580.1	390	139.568	0	0
HORVU.MOREX.r2.2HG0118590.1	615	361.54	0	0
HORVU.MOREX.r2.2HG0118600.1	1578	1324.46	9	0.152179
HORVU.MOREX.r2.2HG0118610.1	717	463.494	0	0
HORVU.MOREX.r2.2HG0118620.1	3363	3109.46	0	0
HORVU.MOREX.r2.2HG0118630.1	579	325.582	0	0
HORVU.MOREX.r2.2HG0118640.1	1707	1453.46	811	12.496
HORVU.MOREX.r2.2HG0118650.1	651	397.506	0	0
HORVU.MOREX.r2.2HG0118660.1	300	70.5627	0	0
HORVU.MOREX.r2.2HG0118670.1	771	517.494	0	0
HORVU.MOREX.r2.2HG0118680.1	1287	1033.46	308	6.67435
HORVU.MOREX.r2.2HG0118690.1	330	89.6568	0	0
HORVU.MOREX.r2.2HG0118700.1	198	36.8427	0	0
HORVU.MOREX.r2.2HG0118710.1	627	373.518	0	0
HORVU.MOREX.r2.2HG0118720.1	879	625.461	828	29.6471
HORVU.MOREX.r2.2HG0118730.1	375	125.986	0	0
HORVU.MOREX.r2.2HG0118740.1	741	487.494	0	0
HORVU.MOREX.r2.2HG0118750.1	315	79.4212	0	0
HORVU.MOREX.r2.2HG0118760.1	510	256.767	0	0
HORVU.MOREX.r2.2HG0118770.1	489	235.854	9.51532	0.903508
HORVU.MOREX.r2.2HG0118780.1	2274	2020.46	0	0
HORVU.MOREX.r2.2HG0118790.1	357	110.412	0	0
HORVU.MOREX.r2.2HG0118800.1	1416	1162.46	0	0
HORVU.MOREX.r2.2HG0118810.1	831	577.461	717	27.8067
HORVU.MOREX.r2.2HG0118820.1	2343	2089.46	577	6.18435
HORVU.MOREX.r2.2HG0118830.1	171	30.7588	0	0
HORVU.MOREX.r2.2HG0118840.1	481	227.882	0	0
HORVU.MOREX.r2.2HG0118850.1	396	145.156	0	0
HORVU.MOREX.r2.2HG0118860.1	666	412.506	0	0
HORVU.MOREX.r2.2HG0118870.1	555	301.646	10	0.742429
HORVU.MOREX.r2.2HG0118880.1	315	79.4212	7	1.97385
HORVU.MOREX.r2.2HG0118890.1	897	643.461	57.2473	1.99244
HORVU.MOREX.r2.2HG0118900.1	195	36.1461	199	123.295
HORVU.MOREX.r2.2HG0118910.1	405	153.607	14	2.04113
HORVU.MOREX.r2.2HG0118920.1	714	460.494	0	0
HORVU.MOREX.r2.2HG0118930.1	645	391.506	0	0
HORVU.MOREX.r2.2HG0118940.1	1008	754.461	0	0
HORVU.MOREX.r2.2HG0118950.1	210	39.5328	0	0
HORVU.MOREX.r2.2HG0118960.1	474	220.909	0	0
HORVU.MOREX.r2.2HG0118970.1	783	529.494	2206	93.3034
HORVU.MOREX.r2.2HG0118980.1	216	41.3017	0	0
HORVU.MOREX.r2.2HG0118990.1	192	35.408	0	0
HORVU.MOREX.r2.2HG0119000.1	606	352.551	0	0
HORVU.MOREX.r2.2HG0119010.1	393	142.338	0	0
HORVU.MOREX.r2.2HG0119020.1	351	105.5	57	12.0998
HORVU.MOREX.r2.2HG0119030.1	564	310.6	0	0
HORVU.MOREX.r2.2HG0119040.1	351	105.5	0	0
HORVU.MOREX.r2.2HG0119050.1	309	75.7199	0	0
HORVU.MOREX.r2.2HG0119060.1	261	53.3871	383.988	161.077
HORVU.MOREX.r2.2HG0119070.1	723	469.494	2.17002	0.103511
HORVU.MOREX.r2.2HG0119080.1	339	96.1691	932	217.036
HORVU.MOREX.r2.2HG0119090.1	357	110.412	0	0
HORVU.MOREX.r2.2HG0119100.1	477	223.902	0	0
HORVU.MOREX.r2.2HG0119110.1	345	100.746	0	0
HORVU.MOREX.r2.2HG0119120.1	309	75.7199	0	0
HORVU.MOREX.r2.2HG0119130.1	402	150.831	0	0
HORVU.MOREX.r2.2HG0119140.1	627	373.518	904	54.2012
HORVU.MOREX.r2.2HG0119150.1	1631	1377.46	0	0
HORVU.MOREX.r2.2HG0119160.1	495	241.812	1037	96.0404
HORVU.MOREX.r2.2HG0119170.1	354	107.93	0	0
HORVU.MOREX.r2.2HG0119180.1	1170	916.461	0	0
HORVU.MOREX.r2.2HG0119190.1	303	72.1709	0	0
HORVU.MOREX.r2.2HG0119200.1	393	142.338	0	0
HORVU.MOREX.r2.2HG0119210.1	573	319.591	0	0
HORVU.MOREX.r2.2HG0119220.1	909	655.461	267	9.12256
HORVU.MOREX.r2.2HG0119230.1	528	274.705	0	0
HORVU.MOREX.r2.2HG0119240.1	459	206.112	28.3226	3.0774
HORVU.MOREX.r2.2HG0119250.1	312	77.5916	0	0
HORVU.MOREX.r2.2HG0119260.1	426	173.774	0	0
HORVU.MOREX.r2.2HG0119270.1	2589	2335.46	0	0
HORVU.MOREX.r2.2HG0119280.1	453	200.197	0	0
HORVU.MOREX.r2.2HG0119290.1	345	100.746	5	1.11147
HORVU.MOREX.r2.2HG0119300.1	4977	4723.46	64	0.30344
HORVU.MOREX.r2.2HG0119310.1	339	96.1691	0	0
HORVU.MOREX.r2.2HG0119320.1	1224	970.461	0	0
HORVU.MOREX.r2.2HG0119330.1	1020	766.461	0	0
HORVU.MOREX.r2.2HG0119340.1	450	197.262	0	0
HORVU.MOREX.r2.2HG0119350.1	414	162.255	0	0
HORVU.MOREX.r2.2HG0119360.1	351	105.5	0	0
HORVU.MOREX.r2.2HG0119370.1	561	307.6	0	0
HORVU.MOREX.r2.2HG0119380.1	1107	853.461	878	23.039
HORVU.MOREX.r2.2HG0119390.1	429	176.711	2	0.253465
HORVU.MOREX.r2.2HG0119400.1	2616	2362.46	84	0.796282
HORVU.MOREX.r2.2HG0119410.1	1872	1618.46	503	6.96014
HORVU.MOREX.r2.2HG0119420.1	693	439.494	0	0
HORVU.MOREX.r2.2HG0119430.1	342	98.4235	3	0.682614
HORVU.MOREX.r2.2HG0119440.1	315	79.4212	30.3243	8.55079
HORVU.MOREX.r2.2HG0119450.1	306	73.8889	5	1.51546
HORVU.MOREX.r2.2HG0119460.1	1872	1618.46	2815	38.9519
HORVU.MOREX.r2.2HG0119470.1	207	38.9233	0	0
HORVU.MOREX.r2.2HG0119480.1	240	47.2516	0	0
HORVU.MOREX.r2.2HG0119490.1	303	72.1709	2	0.620612
HORVU.MOREX.r2.2HG0119500.1	261	53.3871	533.944	223.981
HORVU.MOREX.r2.2HG0119510.1	1149	895.461	0	0
HORVU.MOREX.r2.2HG0119520.1	366	118.028	1	0.189744
HORVU.MOREX.r2.2HG0119530.1	366	118.028	0	0
HORVU.MOREX.r2.2HG0119540.1	348	103.069	0	0
HORVU.MOREX.r2.2HG0119550.1	552	298.646	0	0
HORVU.MOREX.r2.2HG0119560.1	198	36.8427	1	0.607856
HORVU.MOREX.r2.2HG0119570.1	1155	901.461	26	0.64592
HORVU.MOREX.r2.2HG0119580.1	780	526.494	0	0
HORVU.MOREX.r2.2HG0119590.1	975	721.461	3	0.0931239
HORVU.MOREX.r2.2HG0119600.1	588	334.582	3	0.200804
HORVU.MOREX.r2.2HG0119610.1	849	595.461	0	0
HORVU.MOREX.r2.2HG0119620.1	552	298.646	2	0.149977
HORVU.MOREX.r2.2HG0119630.1	246	48.9035	3495	1600.51
